Numéro de boucle;Libellé;Jour;00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Probabilité de présence d'anomalies;Jour de la semaine
0986;Tremie vers Ouest;2020-04-05;0;1;0;0;0;0;1;1;1;0;0;0;1;0;2;2;0;1;1;0;1;3;1;0;;7
0995;Ceineray vers Ouest;2020-04-05;0;0;0;0;0;0;1;3;3;1;2;5;2;3;2;2;4;4;3;3;3;1;2;1;;7
0788;50 Otages Vers Nord;2020-04-05;1;0;0;1;0;1;3;4;1;2;6;7;9;9;5;5;5;12;17;14;12;7;1;2;;7
0681;Stalingrad vers est;2020-04-05;1;0;0;0;0;0;0;1;2;0;1;4;3;4;3;3;7;2;9;5;8;1;0;1;;7
0744;Calvaire vers Est;2020-04-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;5;1;0;1;0;0;;7
0746;Chemin de halage Tortière vers Sud;2020-04-05;0;0;0;0;0;0;0;1;0;1;2;1;4;0;1;0;1;4;1;0;3;3;1;0;;7
0943;Magellan vers Ouest;2020-04-05;0;0;0;0;0;0;1;0;2;0;0;1;1;1;0;1;0;2;0;1;0;0;0;0;;7
0673;Pont de Pornic vers Sud;2020-04-05;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;2;1;2;0;1;0;1;0;;7
0677;Pont Willy Brandt vers Malakoff;2020-04-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;7
0683;pont Anne de Bretagne vers Nord;2020-04-05;1;0;0;0;1;0;1;0;2;1;1;2;2;4;4;1;4;3;7;2;4;2;1;0;;7
0745;Calvaire vers Ouest;2020-04-05;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;1;0;0;3;1;0;0;2;1;;7
0787;50 Otages Vers Sud;2020-04-05;0;0;0;0;0;1;7;4;7;4;6;3;10;5;4;3;8;18;9;12;25;1;4;0;;7
0981;Pont Tabarly vers Nord;2020-04-05;0;1;0;0;0;0;0;0;0;0;1;2;1;0;3;0;4;3;5;1;0;0;0;1;;7
0988;Kennedy vers Est;2020-04-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;7
0881;Madeleine vers Sud;2020-04-05;1;0;0;0;1;1;5;7;4;7;6;9;8;15;9;6;6;9;15;24;19;13;1;0;;7
0989;Kennedy vers Ouest;2020-04-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;7
0679;Bd Malakoff vers Gare Sud;2020-04-05;0;0;0;0;0;0;1;1;0;1;0;0;2;0;0;1;0;1;1;1;1;0;1;2;;7
0680;Stalingrad vers ouest;2020-04-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;7
0727;Pont Tabarly vers Nord;2020-04-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;7
0743;Philippot vers ouest;2020-04-05;0;1;0;1;0;0;0;0;1;0;1;2;0;0;2;7;6;3;6;5;4;7;0;3;;7
0786;50 Otages Vers Nord;2020-04-05;1;1;0;0;1;1;6;6;2;3;6;10;12;12;10;4;8;6;20;20;17;17;6;2;;7
0668;De Gaulle vers sud;2020-04-05;0;0;0;0;0;0;3;3;3;0;2;2;3;8;4;2;3;2;3;2;7;3;3;3;;7
0679;Bd Malakoff vers Gare Sud;2020-04-04;0;0;0;1;0;0;0;1;0;2;1;1;0;1;1;0;3;2;1;2;0;0;0;0;;6
0747;Chemin de halage Tortière vers Nord;2020-04-04;0;0;1;0;0;0;0;0;2;0;1;2;4;1;3;1;3;1;2;3;5;0;0;2;;6
0785;50 Otages Vers Sud;2020-04-04;1;1;0;0;0;2;10;4;19;4;11;17;27;23;13;15;7;16;19;19;28;10;14;2;;6
0787;50 Otages Vers Sud;2020-04-04;1;0;0;0;0;4;6;2;14;4;12;16;13;8;13;7;10;12;16;9;15;11;7;1;;6
0788;50 Otages Vers Nord;2020-04-04;0;0;0;0;1;0;1;3;4;4;3;17;18;9;13;10;13;21;17;22;34;11;3;0;;6
0977;3 Continents vers Nord;2020-04-04;0;0;0;0;0;0;6;0;3;3;3;3;9;6;3;9;3;18;3;12;0;3;0;0;;6
0988;Kennedy vers Est;2020-04-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;6
0670;Pont de Pirmil vers Sud;2020-04-04;0;0;0;1;1;0;1;1;1;3;1;6;5;2;2;1;2;2;3;6;5;4;0;4;;6
0668;De Gaulle vers sud;2020-04-04;0;0;0;0;1;2;5;1;6;3;1;3;5;2;3;4;1;2;6;9;5;5;1;2;;6
0997;Van Iseghem vers Sud;2020-04-04;0;0;0;0;0;0;0;0;2;3;4;5;3;1;3;4;3;2;5;3;2;2;0;0;;6
0980;Pont Tabarly vers Sud;2020-04-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;6
0677;Pont Willy Brandt vers Malakoff;2020-04-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;6
0943;Magellan vers Ouest;2020-04-04;0;0;0;0;0;0;0;1;1;0;3;1;1;1;0;3;0;2;1;3;0;0;0;0;;6
0727;Pont Tabarly vers Nord;2020-04-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;6
0742;Philippot vers Est;2020-04-04;1;0;0;0;0;1;1;0;4;7;2;6;5;9;3;6;4;8;8;8;6;3;3;0;;6
0743;Philippot vers ouest;2020-04-04;0;0;0;0;1;1;2;2;3;3;3;8;8;3;2;5;4;6;10;4;6;3;1;3;;6
0673;Pont de Pornic vers Sud;2020-04-04;0;0;0;0;0;0;0;0;0;0;0;2;7;7;3;0;1;0;4;4;1;0;2;0;;6
0946;Magellan vers Est;2020-04-04;0;0;0;0;0;0;0;0;1;1;3;2;0;5;5;3;5;4;11;8;2;2;0;0;;6
0986;Tremie vers Ouest;2020-04-04;0;0;0;0;0;0;1;1;2;1;0;0;1;2;0;2;1;0;0;0;2;2;0;1;;6
0666;Pont Audibert vers Sud;2020-04-04;1;0;0;0;1;0;4;0;3;1;3;3;4;4;4;6;4;4;5;6;7;7;2;0;;6
0672;Pont de Pornic vers Nord;2020-04-04;0;0;0;0;0;0;1;1;5;2;0;4;4;2;0;5;5;2;4;9;3;0;1;0;;6
0745;Calvaire vers Ouest;2020-04-04;0;0;0;0;0;0;1;2;1;4;7;5;6;0;2;2;0;0;0;2;0;1;0;1;;6
0667;Entrée pont Audibert vers Nord;2020-04-04;1;0;0;1;2;1;18;11;18;7;9;12;25;21;16;13;10;11;26;24;29;13;3;3;;6
0950;avenue de la Libération vers Nord;2020-04-04;0;0;0;0;3;0;6;2;2;3;9;6;2;5;7;6;5;2;4;8;12;6;3;2;;6
0959;Sorinières Vers Sud;2020-04-04;0;0;1;0;0;0;0;0;0;2;0;0;1;1;1;2;1;1;0;0;0;1;0;0;;6
0979;3 Continents vers Sud;2020-04-04;0;0;0;0;0;0;0;3;0;6;3;12;6;3;6;3;9;12;3;0;3;0;0;3;;6
0676;Pont Willy Brandt vers Beaulieu;2020-04-04;0;0;0;1;0;1;0;0;0;0;2;1;0;0;1;4;2;4;4;2;0;1;0;1;;6
0683;pont Anne de Bretagne vers Nord;2020-04-04;0;0;0;0;0;1;1;3;6;4;6;3;2;8;7;5;6;5;5;8;2;2;1;0;;6
0725;Pont Tabarly vers Sud;2020-04-04;1;0;0;0;1;1;1;0;1;1;0;3;6;3;4;7;5;7;8;5;4;4;1;0;;6
0744;Calvaire vers Est;2020-04-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;6
0786;50 Otages Vers Nord;2020-04-04;0;0;0;1;0;1;6;6;11;8;12;12;35;18;21;15;15;19;21;27;26;12;6;2;;6
0675;Pont Haudaudine vers Nord;2020-04-04;0;0;0;0;0;0;0;1;4;5;2;3;7;3;4;4;8;5;6;12;9;3;7;1;;6
0682;pont Anne de Bretagne vers Sud;2020-04-04;0;0;0;0;0;2;0;3;1;0;1;7;9;6;5;4;9;3;4;2;2;2;2;0;;6
0664;Bonduelle vers sud;2020-04-04;0;0;1;0;0;1;5;2;7;7;2;7;8;2;8;3;6;7;6;10;7;3;4;3;;6
0880;Madeleine vers Nord;2020-04-04;0;0;0;0;0;0;7;8;6;5;6;12;15;15;12;8;7;6;7;10;11;7;10;3;;6
0945;Magellan vers Ouest;2020-04-04;0;0;1;0;0;0;0;0;4;5;0;4;1;5;3;6;4;5;7;5;2;1;2;0;;6
0981;Pont Tabarly vers Nord;2020-04-04;0;0;0;0;1;0;0;0;0;0;0;4;5;1;0;1;4;3;4;0;1;0;0;2;;6
0989;Kennedy vers Ouest;2020-04-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;6
0994;Ceineray vers Est;2020-04-04;0;0;0;0;1;0;0;0;0;0;2;2;5;2;6;3;4;9;7;8;1;2;2;1;;6
0881;Madeleine vers Sud;2020-04-04;1;0;0;1;1;0;7;7;10;6;11;8;23;18;17;12;9;7;20;18;21;13;2;1;;6
0944;Magellan vers Est;2020-04-04;1;1;0;0;0;0;0;0;0;4;3;2;0;3;2;0;1;1;0;5;1;2;0;0;;6
0947;Bd Malakoff vers Ouest;2020-04-04;0;63;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;6
0948;Bd Malakoff vers Est;2020-04-04;0;114;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;6
0680;Stalingrad vers ouest;2020-04-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;6
0681;Stalingrad vers est;2020-04-04;1;1;0;0;0;0;2;2;1;0;0;5;0;2;4;7;3;7;4;6;4;4;3;2;;6
0674;Pont Haudaudine vers Sud;2020-04-04;0;0;0;0;0;0;1;0;1;0;1;3;8;8;4;3;3;1;4;10;7;1;1;1;;6
0746;Chemin de halage Tortière vers Sud;2020-04-04;0;0;0;0;0;1;1;0;1;0;2;3;1;0;4;0;3;1;1;2;0;1;0;1;;6
0890;Pont de Pirmil vers Sud;2020-04-04;1;0;3;2;4;1;10;8;9;7;10;11;16;27;26;15;16;9;17;19;23;18;10;4;;6
0987;Tremie vers Est;2020-04-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;6
0847;Entrée pont Audibert vers Sud;2020-04-04;2;0;1;1;0;1;3;8;6;5;7;15;16;19;21;17;16;6;22;20;21;12;15;6;;6
0949;avenue de la Libération vers Sud;2020-04-04;0;0;0;0;0;1;0;0;1;2;3;5;5;2;3;1;4;7;1;4;3;7;3;0;;6
0960;Sorinières Vers Nord;2020-04-04;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;1;1;1;0;1;0;0;0;0;;6
0995;Ceineray vers Ouest;2020-04-04;0;0;0;0;0;0;4;2;5;1;2;5;8;1;4;5;4;4;9;5;2;2;1;0;;6
0996;Van Iseghem vers Nord;2020-04-04;0;0;1;0;0;0;0;0;2;2;7;7;5;4;5;2;6;4;5;5;6;6;0;0;;6
0665;Bonduelle vers Nord;2020-04-04;1;0;1;0;0;0;1;0;4;4;3;8;6;9;3;5;13;7;15;11;6;3;0;1;;6
0669;De Gaulle sortie Clémenceau vers Nord;2020-04-04;0;0;0;0;1;0;2;1;5;1;2;5;5;3;2;4;5;3;8;5;8;3;0;0;;6
0742;Philippot vers Est;2020-04-03;0;0;0;2;0;2;8;10;17;9;5;3;7;14;8;9;5;6;8;7;4;4;1;1;;5
0950;avenue de la Libération vers Nord;2020-04-03;0;0;0;0;3;2;9;8;13;7;7;11;14;8;10;4;8;7;9;7;9;3;2;0;;5
0979;3 Continents vers Sud;2020-04-03;0;0;0;0;0;0;6;6;12;15;18;3;6;9;3;18;6;23;6;21;0;0;0;0;;5
0980;Pont Tabarly vers Sud;2020-04-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;5
0672;Pont de Pornic vers Nord;2020-04-03;0;0;0;0;0;1;0;2;20;5;6;4;9;5;4;4;8;5;8;3;4;0;0;0;;5
0847;Entrée pont Audibert vers Sud;2020-04-03;1;1;0;2;1;2;6;15;39;13;16;11;24;28;30;31;27;39;42;30;28;16;10;3;;5
0959;Sorinières Vers Sud;2020-04-03;0;0;0;0;1;1;2;1;3;0;1;1;1;2;0;1;0;0;0;2;0;0;0;0;;5
0960;Sorinières Vers Nord;2020-04-03;0;0;0;0;0;0;0;0;1;0;0;0;2;2;0;1;2;0;2;0;0;0;0;0;;5
0981;Pont Tabarly vers Nord;2020-04-03;0;0;0;1;0;1;1;1;0;2;2;0;1;3;0;3;2;4;4;0;2;1;0;1;;5
0989;Kennedy vers Ouest;2020-04-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;5
0747;Chemin de halage Tortière vers Nord;2020-04-03;0;0;0;0;0;1;0;2;8;2;2;0;3;3;0;1;2;4;5;9;4;0;0;0;;5
0670;Pont de Pirmil vers Sud;2020-04-03;1;0;0;0;0;0;4;6;8;2;4;2;8;6;4;4;1;7;9;3;4;6;0;1;;5
0727;Pont Tabarly vers Nord;2020-04-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;5
0944;Magellan vers Est;2020-04-03;0;0;0;0;0;0;0;1;3;3;0;1;5;0;5;2;3;6;6;5;1;0;0;0;;5
0945;Magellan vers Ouest;2020-04-03;0;1;0;0;0;0;0;0;8;6;2;2;7;5;2;4;3;6;13;9;5;3;1;0;;5
0946;Magellan vers Est;2020-04-03;0;0;0;0;0;1;0;4;10;8;2;0;7;4;1;4;5;10;19;8;7;3;1;0;;5
0949;avenue de la Libération vers Sud;2020-04-03;0;0;0;0;1;2;0;0;2;2;1;1;9;3;4;5;3;7;2;9;5;9;0;0;;5
0890;Pont de Pirmil vers Sud;2020-04-03;0;0;1;4;4;5;19;27;49;25;18;22;44;34;38;32;20;32;33;32;27;20;10;5;;5
0986;Tremie vers Ouest;2020-04-03;0;0;0;0;0;0;1;3;8;5;3;1;2;3;2;1;2;5;1;1;1;0;1;1;;5
0676;Pont Willy Brandt vers Beaulieu;2020-04-03;0;0;0;1;1;1;0;0;3;3;1;2;4;6;0;5;5;6;8;5;1;1;2;0;;5
0679;Bd Malakoff vers Gare Sud;2020-04-03;0;0;0;0;0;1;0;1;3;3;2;3;4;2;0;0;1;2;5;0;0;1;0;0;;5
0682;pont Anne de Bretagne vers Sud;2020-04-03;0;0;0;0;0;2;0;4;15;3;0;5;8;6;6;2;7;15;10;5;8;2;1;2;;5
0666;Pont Audibert vers Sud;2020-04-03;0;0;0;0;0;1;2;2;3;2;4;2;6;4;6;4;13;10;7;7;4;5;4;0;;5
0786;50 Otages Vers Nord;2020-04-03;0;1;1;2;0;3;7;19;39;25;14;14;29;18;35;21;21;39;51;53;30;18;15;1;;5
0674;Pont Haudaudine vers Sud;2020-04-03;0;0;0;0;1;0;2;1;5;4;1;3;8;8;8;6;7;12;14;5;8;4;1;0;;5
0997;Van Iseghem vers Sud;2020-04-03;0;0;0;0;0;0;3;3;14;4;2;1;6;3;3;8;4;7;8;5;1;0;0;1;;5
0943;Magellan vers Ouest;2020-04-03;1;0;0;0;0;0;0;2;5;3;1;1;3;3;2;2;0;3;2;3;1;1;1;0;;5
0743;Philippot vers ouest;2020-04-03;1;0;0;1;0;0;0;7;11;6;6;4;11;10;6;5;14;11;10;8;10;3;1;0;;5
0746;Chemin de halage Tortière vers Sud;2020-04-03;0;0;0;0;0;1;3;1;6;1;2;0;7;0;1;5;5;2;3;4;1;0;1;0;;5
0785;50 Otages Vers Sud;2020-04-03;1;1;0;2;1;4;11;38;83;21;22;18;26;25;16;22;17;35;28;27;18;10;10;3;;5
0665;Bonduelle vers Nord;2020-04-03;0;0;0;0;0;0;6;4;11;6;7;4;8;9;8;12;15;12;19;14;10;3;3;2;;5
0987;Tremie vers Est;2020-04-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;5
0988;Kennedy vers Est;2020-04-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;5
0977;3 Continents vers Nord;2020-04-03;0;0;0;0;0;3;3;15;6;6;6;9;9;3;6;9;3;6;3;9;6;12;0;0;;5
0995;Ceineray vers Ouest;2020-04-03;0;0;0;0;0;0;3;8;20;3;5;2;2;7;2;1;5;9;11;11;3;1;0;0;;5
0745;Calvaire vers Ouest;2020-04-03;0;0;0;0;0;0;4;2;5;4;6;3;10;4;3;1;3;0;2;1;1;1;1;0;;5
0787;50 Otages Vers Sud;2020-04-03;0;1;0;2;1;1;5;20;63;14;16;10;15;19;6;11;8;14;15;17;9;6;7;1;;5
0664;Bonduelle vers sud;2020-04-03;0;0;1;0;3;2;4;8;18;1;9;7;6;7;11;6;7;23;16;13;5;6;6;2;;5
0667;Entrée pont Audibert vers Nord;2020-04-03;0;0;0;1;1;7;24;41;67;36;18;21;32;24;26;10;23;28;42;24;32;21;9;3;;5
0669;De Gaulle sortie Clémenceau vers Nord;2020-04-03;1;0;0;0;3;1;5;6;20;10;6;1;3;14;5;5;11;10;13;5;7;6;1;1;;5
0996;Van Iseghem vers Nord;2020-04-03;0;0;0;0;0;1;0;1;8;3;6;3;5;4;2;5;7;12;9;11;3;1;1;0;;5
0673;Pont de Pornic vers Sud;2020-04-03;0;0;0;0;1;0;1;6;1;3;2;3;5;1;4;3;2;6;1;3;3;2;1;0;;5
0681;Stalingrad vers est;2020-04-03;0;0;0;1;0;0;3;4;2;3;3;6;7;4;5;9;9;7;14;8;11;10;1;2;;5
0725;Pont Tabarly vers Sud;2020-04-03;0;0;0;0;1;0;2;1;3;5;3;3;7;1;7;6;5;5;6;6;4;4;5;0;;5
0788;50 Otages Vers Nord;2020-04-03;0;1;0;1;2;0;1;9;16;10;8;11;20;18;14;16;16;27;43;41;16;15;6;0;;5
0880;Madeleine vers Nord;2020-04-03;1;0;0;1;1;2;10;22;49;11;11;8;12;22;24;13;16;27;18;21;17;9;7;3;;5
0881;Madeleine vers Sud;2020-04-03;2;1;0;2;0;5;11;25;26;19;15;15;31;19;22;12;20;25;41;38;29;19;10;3;;5
0947;Bd Malakoff vers Ouest;2020-04-03;0;0;0;0;0;0;0;0;0;0;226;0;0;71;0;237;0;0;0;0;0;0;0;0;Faible;5
0948;Bd Malakoff vers Est;2020-04-03;0;0;0;0;0;0;0;0;0;0;281;0;0;150;0;221;0;0;0;0;0;0;0;0;Faible;5
0994;Ceineray vers Est;2020-04-03;0;0;0;0;1;0;0;0;4;7;2;1;9;3;3;4;9;8;15;15;4;3;1;0;;5
0677;Pont Willy Brandt vers Malakoff;2020-04-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;5
0680;Stalingrad vers ouest;2020-04-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;5
0683;pont Anne de Bretagne vers Nord;2020-04-03;0;0;0;0;1;1;0;9;23;6;4;4;7;9;6;3;3;11;13;8;3;2;3;1;;5
0675;Pont Haudaudine vers Nord;2020-04-03;0;0;0;0;0;1;4;8;18;9;5;6;15;4;11;5;7;6;5;12;7;7;1;4;;5
0744;Calvaire vers Est;2020-04-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;5
0668;De Gaulle vers sud;2020-04-03;0;0;0;0;3;0;4;5;15;1;6;2;6;8;8;5;11;11;8;11;8;5;3;2;;5
0745;Calvaire vers Ouest;2020-04-02;0;0;0;0;0;0;0;1;1;5;2;8;4;7;4;6;3;1;5;2;1;2;0;0;;4
0787;50 Otages Vers Sud;2020-04-02;0;0;0;0;1;3;15;21;55;17;12;12;9;17;8;6;12;17;19;19;7;8;3;0;;4
0945;Magellan vers Ouest;2020-04-02;0;0;0;0;0;0;0;0;8;3;2;1;6;3;2;2;3;7;7;4;1;1;1;0;;4
0948;Bd Malakoff vers Est;2020-04-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;4
0959;Sorinières Vers Sud;2020-04-02;0;0;0;0;1;1;3;3;2;1;0;0;1;2;1;1;0;1;1;1;0;0;0;0;;4
0670;Pont de Pirmil vers Sud;2020-04-02;0;0;0;0;1;1;2;4;10;8;3;2;4;6;5;5;5;7;5;5;5;5;1;0;;4
0667;Entrée pont Audibert vers Nord;2020-04-02;1;0;0;3;0;6;24;42;65;31;17;23;27;35;23;15;11;26;35;26;18;10;8;4;;4
0668;De Gaulle vers sud;2020-04-02;0;0;1;0;3;0;5;2;17;10;5;4;4;11;3;5;7;9;8;14;9;3;1;3;;4
0997;Van Iseghem vers Sud;2020-04-02;0;0;0;0;1;1;2;5;16;8;2;4;2;5;3;4;4;9;3;3;0;1;2;0;;4
0890;Pont de Pirmil vers Sud;2020-04-02;1;0;1;5;3;7;21;27;59;15;12;20;19;33;31;23;20;39;41;28;26;12;7;2;;4
0944;Magellan vers Est;2020-04-02;1;0;0;0;0;0;0;1;0;4;1;0;4;2;2;2;0;3;2;3;1;0;1;0;;4
0950;avenue de la Libération vers Nord;2020-04-02;0;0;0;0;0;3;5;10;10;4;4;5;2;11;3;2;4;4;2;10;6;2;0;0;;4
0988;Kennedy vers Est;2020-04-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;4
0675;Pont Haudaudine vers Nord;2020-04-02;0;0;0;0;0;0;2;9;23;8;6;3;9;11;6;2;4;11;5;3;4;5;0;0;;4
0677;Pont Willy Brandt vers Malakoff;2020-04-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;4
0680;Stalingrad vers ouest;2020-04-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;4
0681;Stalingrad vers est;2020-04-02;0;0;0;0;0;0;1;4;5;1;5;5;5;6;8;5;9;15;14;5;4;8;0;1;;4
0725;Pont Tabarly vers Sud;2020-04-02;0;0;0;0;0;0;3;3;6;1;2;2;1;5;1;5;9;7;4;3;5;1;1;0;;4
0996;Van Iseghem vers Nord;2020-04-02;0;0;0;1;0;1;0;1;7;6;3;7;4;6;7;10;6;13;11;8;6;1;2;0;;4
0880;Madeleine vers Nord;2020-04-02;0;0;0;0;1;1;11;15;54;19;11;13;17;20;21;10;16;24;26;14;14;11;6;2;;4
0986;Tremie vers Ouest;2020-04-02;0;0;0;1;0;0;0;3;9;3;0;1;2;3;3;1;1;2;6;0;2;2;0;0;;4
0987;Tremie vers Est;2020-04-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;4
0672;Pont de Pornic vers Nord;2020-04-02;0;0;0;0;0;0;0;4;17;3;5;6;6;5;7;2;6;9;12;7;0;1;0;0;;4
0785;50 Otages Vers Sud;2020-04-02;1;0;0;0;1;4;20;31;86;33;16;20;26;42;19;13;22;36;30;19;18;19;7;1;;4
0786;50 Otages Vers Nord;2020-04-02;0;0;0;2;0;3;8;13;36;26;12;20;38;35;18;31;33;36;55;43;22;12;14;3;;4
0949;avenue de la Libération vers Sud;2020-04-02;1;0;0;0;1;2;1;1;1;2;1;3;2;4;4;3;4;9;6;6;3;1;1;1;;4
0979;3 Continents vers Sud;2020-04-02;0;0;0;0;0;0;6;9;24;9;0;0;3;9;6;3;3;6;12;3;3;0;0;0;;4
0683;pont Anne de Bretagne vers Nord;2020-04-02;0;0;0;0;1;0;3;4;21;13;3;4;5;9;10;6;4;6;6;3;0;2;3;0;;4
0744;Calvaire vers Est;2020-04-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;4
0673;Pont de Pornic vers Sud;2020-04-02;1;0;0;0;1;0;0;4;2;3;0;3;3;4;4;1;3;2;4;5;2;2;0;2;;4
0679;Bd Malakoff vers Gare Sud;2020-04-02;0;0;1;0;1;0;0;0;1;0;2;2;2;3;1;5;3;1;5;3;1;0;1;0;;4
0727;Pont Tabarly vers Nord;2020-04-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;4
0746;Chemin de halage Tortière vers Sud;2020-04-02;0;0;0;0;0;1;0;2;8;3;1;1;4;2;2;1;2;4;6;2;4;2;0;0;;4
0747;Chemin de halage Tortière vers Nord;2020-04-02;0;0;0;0;0;1;0;1;7;5;4;2;1;1;2;4;2;8;4;2;6;1;0;0;;4
0669;De Gaulle sortie Clémenceau vers Nord;2020-04-02;1;0;0;0;1;1;5;7;15;8;3;1;7;9;6;3;10;6;16;9;5;6;1;1;;4
0665;Bonduelle vers Nord;2020-04-02;0;0;0;0;0;0;4;4;6;3;5;2;10;11;9;7;8;11;15;17;5;9;1;0;;4
0943;Magellan vers Ouest;2020-04-02;0;0;0;0;0;0;0;0;4;4;0;1;1;3;1;0;2;0;1;1;0;0;1;0;;4
0881;Madeleine vers Sud;2020-04-02;0;0;0;3;0;5;16;18;29;18;11;15;25;24;24;23;16;29;56;38;26;11;11;2;;4
0946;Magellan vers Est;2020-04-02;0;0;0;0;0;1;0;0;5;5;0;3;6;2;3;3;0;2;0;4;1;2;0;0;;4
0980;Pont Tabarly vers Sud;2020-04-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;4
0960;Sorinières Vers Nord;2020-04-02;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;1;0;3;3;0;0;0;0;;4
0994;Ceineray vers Est;2020-04-02;0;0;0;0;1;0;0;1;7;2;1;1;6;5;10;4;8;7;16;10;4;0;0;0;;4
0743;Philippot vers ouest;2020-04-02;0;0;0;0;0;0;2;6;7;1;2;4;5;17;6;5;11;11;24;13;6;3;3;0;;4
0664;Bonduelle vers sud;2020-04-02;0;0;1;1;3;2;6;3;20;10;5;4;6;9;7;9;7;14;7;9;12;5;2;2;;4
0674;Pont Haudaudine vers Sud;2020-04-02;0;0;0;0;0;0;0;1;5;3;1;2;10;7;6;5;4;9;10;4;3;4;0;0;;4
0742;Philippot vers Est;2020-04-02;0;0;0;1;1;2;6;13;19;17;10;11;6;8;5;10;10;12;15;8;8;1;1;0;;4
0981;Pont Tabarly vers Nord;2020-04-02;0;0;0;0;0;2;0;2;1;1;1;3;1;2;0;1;2;1;6;0;0;1;0;0;;4
0989;Kennedy vers Ouest;2020-04-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;4
0995;Ceineray vers Ouest;2020-04-02;0;0;0;0;0;1;5;8;18;9;3;3;3;7;3;5;7;9;6;8;1;3;1;1;;4
0788;50 Otages Vers Nord;2020-04-02;0;0;0;0;1;0;1;7;20;6;7;4;24;15;15;10;18;23;36;41;21;10;7;0;;4
0847;Entrée pont Audibert vers Sud;2020-04-02;1;0;0;0;1;3;10;9;32;24;8;16;23;26;30;19;25;37;38;27;18;17;7;2;;4
0947;Bd Malakoff vers Ouest;2020-04-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;4
