Identifiant du compteur;Jour;Nom du compteur;Comptage relevé;Anomalie;Valeur modélisée
907;2016-04-07;Bouaye_cote_maison;10;NA;19
907;2016-04-16;Bouaye_cote_maison;13;NA;5
907;2016-04-20;Bouaye_cote_maison;18;NA;14
907;2016-05-04;Bouaye_cote_maison;23;NA;22
907;2016-05-06;Bouaye_cote_maison;7;NA;22
907;2016-05-22;Bouaye_cote_maison;5;NA;21
907;2016-05-24;Bouaye_cote_maison;41;NA;31
907;2016-06-01;Bouaye_cote_maison;18;NA;29
907;2016-06-12;Bouaye_cote_maison;2;NA;15
907;2016-06-23;Bouaye_cote_maison;13;NA;21
907;2016-06-29;Bouaye_cote_maison;19;NA;17
907;2016-07-02;Bouaye_cote_maison;2;NA;4
907;2016-07-13;Bouaye_cote_maison;7;NA;8
907;2016-07-22;Bouaye_cote_maison;4;NA;7
907;2016-07-30;Bouaye_cote_maison;1;NA;0
907;2016-08-07;Bouaye_cote_maison;2;NA;0
907;2016-08-20;Bouaye_cote_maison;3;NA;0
907;2016-08-22;Bouaye_cote_maison;10;NA;9
907;2016-08-28;Bouaye_cote_maison;4;NA;7
907;2016-09-04;Bouaye_cote_maison;8;NA;15
907;2016-09-10;Bouaye_cote_maison;20;NA;21
907;2016-09-14;Bouaye_cote_maison;27;NA;32
907;2016-10-08;Bouaye_cote_maison;17;NA;16
907;2016-10-29;Bouaye_cote_maison;1;NA;3
907;2016-11-01;Bouaye_cote_maison;5;NA;6
907;2016-11-08;Bouaye_cote_maison;22;NA;15
907;2016-12-01;Bouaye_cote_maison;23;NA;20
907;2016-12-12;Bouaye_cote_maison;21;NA;14
907;2016-12-16;Bouaye_cote_maison;26;NA;13
907;2016-12-24;Bouaye_cote_maison;1;NA;2
907;2016-12-25;Bouaye_cote_maison;0;NA;0
907;2017-01-15;Bouaye_cote_maison;4;NA;5
907;2017-02-02;Bouaye_cote_maison;9;NA;14
907;2017-03-01;Bouaye_cote_maison;9;NA;16
907;2017-03-12;Bouaye_cote_maison;1;NA;9
907;2017-03-24;Bouaye_cote_maison;19;NA;21
907;2017-03-27;Bouaye_cote_maison;17;NA;21
907;2017-03-29;Bouaye_cote_maison;28;NA;23
907;2017-03-31;Bouaye_cote_maison;11;NA;21
907;2017-04-14;Bouaye_cote_maison;6;NA;15
907;2017-05-09;Bouaye_cote_maison;14;NA;26
907;2017-05-15;Bouaye_cote_maison;28;NA;30
907;2017-05-16;Bouaye_cote_maison;18;NA;31
907;2017-05-19;Bouaye_cote_maison;31;NA;32
907;2017-05-25;Bouaye_cote_maison;2;NA;9
907;2017-05-26;Bouaye_cote_maison;5;1;30
907;2017-06-09;Bouaye_cote_maison;32;NA;26
907;2017-06-11;Bouaye_cote_maison;20;NA;15
907;2017-06-16;Bouaye_cote_maison;32;NA;24
907;2017-06-28;Bouaye_cote_maison;7;NA;18
907;2017-06-29;Bouaye_cote_maison;8;NA;16
907;2017-07-17;Bouaye_cote_maison;2;NA;6
907;2017-07-24;Bouaye_cote_maison;6;NA;7
907;2017-07-25;Bouaye_cote_maison;9;NA;8
907;2017-07-27;Bouaye_cote_maison;5;NA;8
907;2017-07-30;Bouaye_cote_maison;5;NA;0
907;2017-08-09;Bouaye_cote_maison;6;NA;6
907;2017-09-20;Bouaye_cote_maison;39;NA;31
907;2017-09-24;Bouaye_cote_maison;12;NA;19
907;2017-09-25;Bouaye_cote_maison;25;NA;28
907;2017-10-01;Bouaye_cote_maison;5;NA;17
907;2017-10-06;Bouaye_cote_maison;21;NA;26
907;2017-10-10;Bouaye_cote_maison;27;NA;24
907;2017-10-11;Bouaye_cote_maison;30;NA;25
907;2017-10-16;Bouaye_cote_maison;19;NA;19
907;2017-10-24;Bouaye_cote_maison;13;NA;13
907;2017-11-07;Bouaye_cote_maison;13;NA;14
907;2017-11-09;Bouaye_cote_maison;25;NA;16
907;2017-11-18;Bouaye_cote_maison;14;NA;13
907;2017-11-30;Bouaye_cote_maison;11;NA;21
907;2017-12-04;Bouaye_cote_maison;15;NA;18
907;2017-12-08;Bouaye_cote_maison;15;NA;17
907;2017-12-11;Bouaye_cote_maison;7;NA;15
907;2017-12-12;Bouaye_cote_maison;15;NA;15
907;2017-12-16;Bouaye_cote_maison;4;NA;5
907;2017-12-17;Bouaye_cote_maison;11;NA;2
907;2017-12-20;Bouaye_cote_maison;20;NA;13
907;2017-12-30;Bouaye_cote_maison;3;NA;1
907;2018-01-04;Bouaye_cote_maison;3;NA;11
907;2018-01-12;Bouaye_cote_maison;22;NA;14
907;2018-01-14;Bouaye_cote_maison;0;NA;4
907;2018-01-20;Bouaye_cote_maison;1;NA;9
907;2018-02-01;Bouaye_cote_maison;12;NA;15
907;2018-02-08;Bouaye_cote_maison;14;NA;11
907;2018-02-16;Bouaye_cote_maison;24;NA;9
907;2018-02-21;Bouaye_cote_maison;27;NA;12
907;2018-02-22;Bouaye_cote_maison;14;NA;11
907;2018-02-24;Bouaye_cote_maison;6;NA;3
907;2018-03-05;Bouaye_cote_maison;3;NA;16
907;2018-03-11;Bouaye_cote_maison;4;NA;9
907;2018-03-12;Bouaye_cote_maison;9;NA;19
907;2018-03-18;Bouaye_cote_maison;3;NA;10
907;2018-03-21;Bouaye_cote_maison;26;NA;23
907;2018-03-25;Bouaye_cote_maison;11;NA;11
907;2018-04-01;Bouaye_cote_maison;7;NA;11
907;2018-04-06;Bouaye_cote_maison;23;NA;20
907;2018-04-14;Bouaye_cote_maison;10;NA;8
907;2018-04-18;Bouaye_cote_maison;36;1;16
907;2018-04-26;Bouaye_cote_maison;9;NA;15
907;2018-04-30;Bouaye_cote_maison;0;NA;17
907;2018-05-18;Bouaye_cote_maison;46;NA;32
907;2018-05-20;Bouaye_cote_maison;6;NA;22
907;2018-05-21;Bouaye_cote_maison;3;NA;8
907;2018-05-24;Bouaye_cote_maison;21;NA;33
907;2018-05-26;Bouaye_cote_maison;8;NA;23
907;2018-06-02;Bouaye_cote_maison;9;NA;20
907;2018-06-12;Bouaye_cote_maison;12;NA;27
907;2018-06-13;Bouaye_cote_maison;38;NA;28
907;2018-06-18;Bouaye_cote_maison;23;NA;25
907;2018-06-30;Bouaye_cote_maison;6;NA;8
907;2018-07-18;Bouaye_cote_maison;1;NA;9
907;2018-07-21;Bouaye_cote_maison;6;NA;0
907;2018-08-08;Bouaye_cote_maison;5;NA;8
907;2018-08-11;Bouaye_cote_maison;4;NA;0
907;2018-08-27;Bouaye_cote_maison;4;NA;17
907;2018-09-14;Bouaye_cote_maison;31;NA;32
907;2018-09-15;Bouaye_cote_maison;10;NA;24
907;2018-09-16;Bouaye_cote_maison;10;NA;22
907;2018-09-17;Bouaye_cote_maison;38;NA;32
907;2018-09-24;Bouaye_cote_maison;32;NA;31
907;2018-09-26;Bouaye_cote_maison;54;NA;32
907;2018-09-29;Bouaye_cote_maison;21;NA;22
907;2018-10-03;Bouaye_cote_maison;51;NA;30
907;2018-10-28;Bouaye_cote_maison;0;NA;4
907;2018-11-09;Bouaye_cote_maison;25;NA;18
907;2018-11-12;Bouaye_cote_maison;29;NA;19
907;2018-11-22;Bouaye_cote_maison;26;NA;25
907;2018-12-05;Bouaye_cote_maison;34;NA;22
907;2018-12-12;Bouaye_cote_maison;39;NA;19
907;2018-12-21;Bouaye_cote_maison;7;NA;14
907;2018-12-24;Bouaye_cote_maison;3;NA;12
907;2018-12-26;Bouaye_cote_maison;6;NA;14
907;2018-12-30;Bouaye_cote_maison;1;NA;2
907;2019-01-08;Bouaye_cote_maison;25;NA;14
907;2019-02-04;Bouaye_cote_maison;19;NA;16
907;2019-02-13;Bouaye_cote_maison;3;NA;13
907;2019-02-28;Bouaye_cote_maison;29;NA;17
907;2019-03-11;Bouaye_cote_maison;28;NA;21
907;2019-03-16;Bouaye_cote_maison;13;NA;15
907;2019-03-19;Bouaye_cote_maison;20;NA;24
907;2019-03-24;Bouaye_cote_maison;9;NA;14
907;2019-03-25;Bouaye_cote_maison;23;NA;24
907;2019-03-28;Bouaye_cote_maison;45;NA;25
907;2019-03-29;Bouaye_cote_maison;42;NA;24
907;2019-04-07;Bouaye_cote_maison;5;NA;12
907;2019-04-21;Bouaye_cote_maison;1;NA;6
907;2019-05-06;Bouaye_cote_maison;25;NA;25
907;2019-05-09;Bouaye_cote_maison;40;NA;29
907;2019-05-19;Bouaye_cote_maison;9;NA;25
907;2019-05-20;Bouaye_cote_maison;27;NA;35
907;2019-05-22;Bouaye_cote_maison;45;NA;37
907;2019-05-26;Bouaye_cote_maison;19;NA;24
907;2019-05-29;Bouaye_cote_maison;29;NA;35
907;2019-05-31;Bouaye_cote_maison;11;NA;32
907;2019-06-02;Bouaye_cote_maison;4;NA;21
907;2019-06-23;Bouaye_cote_maison;4;NA;15
907;2019-06-24;Bouaye_cote_maison;19;NA;24
907;2019-06-28;Bouaye_cote_maison;13;NA;21
907;2019-07-01;Bouaye_cote_maison;14;NA;18
907;2019-07-10;Bouaye_cote_maison;16;NA;13
907;2019-07-25;Bouaye_cote_maison;6;NA;12
907;2019-07-30;Bouaye_cote_maison;7;NA;12
907;2019-08-06;Bouaye_cote_maison;8;NA;10
907;2019-09-02;Bouaye_cote_maison;34;NA;27
907;2019-09-05;Bouaye_cote_maison;38;NA;31
907;2019-09-18;Bouaye_cote_maison;60;1;36
907;2019-09-26;Bouaye_cote_maison;36;NA;34
907;2019-09-29;Bouaye_cote_maison;1;1;22
907;2019-10-04;Bouaye_cote_maison;56;1;31
907;2019-11-07;Bouaye_cote_maison;35;NA;19
907;2019-11-08;Bouaye_cote_maison;29;NA;20
907;2019-11-15;Bouaye_cote_maison;30;NA;24
907;2019-11-16;Bouaye_cote_maison;8;NA;17
907;2019-11-17;Bouaye_cote_maison;1;NA;15
907;2019-11-20;Bouaye_cote_maison;41;NA;28
907;2019-11-21;Bouaye_cote_maison;27;NA;27
907;2019-11-22;Bouaye_cote_maison;16;NA;27
907;2019-11-26;Bouaye_cote_maison;24;NA;27
907;2019-11-27;Bouaye_cote_maison;21;NA;28
907;2019-12-05;Bouaye_cote_maison;8;NA;24
907;2019-12-20;Bouaye_cote_maison;31;NA;17
907;2019-12-24;Bouaye_cote_maison;3;NA;16
907;2019-12-25;Bouaye_cote_maison;1;NA;8
889;2014-01-01;Bouaye_cote_stade;13;NA;11
889;2014-01-02;Bouaye_cote_stade;141;1;24
889;2014-01-09;Bouaye_cote_stade;25;NA;25
889;2014-02-01;Bouaye_cote_stade;4;NA;13
889;2014-02-02;Bouaye_cote_stade;1;NA;9
889;2014-02-17;Bouaye_cote_stade;34;1;17
889;2014-03-04;Bouaye_cote_stade;2;1;21
889;2014-03-10;Bouaye_cote_stade;5;1;24
889;2014-03-28;Bouaye_cote_stade;30;NA;25
889;2014-04-03;Bouaye_cote_stade;21;NA;26
889;2014-04-06;Bouaye_cote_stade;5;NA;12
889;2014-04-07;Bouaye_cote_stade;29;NA;25
889;2014-04-14;Bouaye_cote_stade;36;NA;23
889;2014-04-27;Bouaye_cote_stade;2;NA;8
889;2014-04-30;Bouaye_cote_stade;4;1;22
889;2014-05-02;Bouaye_cote_stade;4;1;23
889;2014-05-10;Bouaye_cote_stade;2;1;18
889;2014-05-22;Bouaye_cote_stade;27;NA;35
889;2014-05-23;Bouaye_cote_stade;33;NA;35
889;2014-05-26;Bouaye_cote_stade;39;NA;35
889;2014-06-04;Bouaye_cote_stade;32;NA;34
889;2014-06-11;Bouaye_cote_stade;42;NA;32
889;2014-06-17;Bouaye_cote_stade;25;NA;29
889;2014-06-28;Bouaye_cote_stade;2;NA;12
889;2014-07-04;Bouaye_cote_stade;6;NA;16
889;2014-07-14;Bouaye_cote_stade;7;NA;11
889;2014-07-17;Bouaye_cote_stade;3;NA;11
889;2014-07-26;Bouaye_cote_stade;7;NA;2
889;2014-07-27;Bouaye_cote_stade;2;NA;0
889;2014-07-28;Bouaye_cote_stade;4;NA;11
889;2014-07-29;Bouaye_cote_stade;2;NA;11
889;2014-08-02;Bouaye_cote_stade;2;NA;1
889;2014-09-12;Bouaye_cote_stade;34;NA;33
889;2014-09-20;Bouaye_cote_stade;11;NA;23
889;2014-09-26;Bouaye_cote_stade;36;NA;31
889;2014-10-01;Bouaye_cote_stade;49;NA;30
889;2014-10-02;Bouaye_cote_stade;39;NA;30
889;2014-10-13;Bouaye_cote_stade;41;NA;25
889;2014-10-27;Bouaye_cote_stade;6;NA;16
889;2014-10-30;Bouaye_cote_stade;14;NA;16
889;2014-11-14;Bouaye_cote_stade;15;NA;22
889;2014-11-22;Bouaye_cote_stade;4;NA;16
889;2014-12-04;Bouaye_cote_stade;28;NA;22
889;2014-12-21;Bouaye_cote_stade;6;NA;3
889;2014-12-29;Bouaye_cote_stade;2;NA;17
889;2015-01-01;Bouaye_cote_stade;0;NA;6
889;2015-01-06;Bouaye_cote_stade;24;NA;18
889;2015-01-08;Bouaye_cote_stade;15;NA;20
889;2015-01-25;Bouaye_cote_stade;1;NA;8
889;2015-02-11;Bouaye_cote_stade;5;NA;13
889;2015-02-12;Bouaye_cote_stade;2;NA;13
889;2015-02-15;Bouaye_cote_stade;4;NA;0
889;2015-02-19;Bouaye_cote_stade;2;NA;13
889;2015-02-26;Bouaye_cote_stade;28;NA;15
889;2015-03-12;Bouaye_cote_stade;25;NA;20
889;2015-03-14;Bouaye_cote_stade;6;NA;10
889;2015-03-15;Bouaye_cote_stade;4;NA;7
889;2015-04-09;Bouaye_cote_stade;31;NA;21
889;2015-04-12;Bouaye_cote_stade;6;NA;7
889;2015-04-29;Bouaye_cote_stade;25;NA;17
889;2015-05-04;Bouaye_cote_stade;19;NA;19
889;2015-05-09;Bouaye_cote_stade;6;NA;13
889;2015-05-10;Bouaye_cote_stade;10;NA;11
889;2015-05-19;Bouaye_cote_stade;33;NA;29
889;2015-05-22;Bouaye_cote_stade;36;NA;31
889;2015-05-24;Bouaye_cote_stade;4;NA;18
889;2015-05-28;Bouaye_cote_stade;44;NA;31
889;2015-05-29;Bouaye_cote_stade;59;1;31
889;2015-06-20;Bouaye_cote_stade;9;NA;14
889;2015-06-23;Bouaye_cote_stade;16;NA;22
889;2015-06-26;Bouaye_cote_stade;20;NA;20
889;2015-07-12;Bouaye_cote_stade;7;NA;0
889;2015-07-24;Bouaye_cote_stade;3;NA;8
889;2015-07-25;Bouaye_cote_stade;12;NA;0
889;2015-08-02;Bouaye_cote_stade;1;NA;0
889;2015-08-11;Bouaye_cote_stade;5;NA;5
889;2015-08-16;Bouaye_cote_stade;8;NA;0
889;2015-08-24;Bouaye_cote_stade;6;NA;11
889;2015-08-29;Bouaye_cote_stade;4;NA;8
889;2015-09-01;Bouaye_cote_stade;17;NA;21
889;2015-09-13;Bouaye_cote_stade;1;NA;17
889;2015-09-24;Bouaye_cote_stade;24;NA;29
889;2015-09-26;Bouaye_cote_stade;5;NA;18
889;2015-10-04;Bouaye_cote_stade;1;NA;13
889;2015-10-14;Bouaye_cote_stade;36;NA;22
889;2015-10-15;Bouaye_cote_stade;25;NA;21
889;2015-11-04;Bouaye_cote_stade;20;NA;13
889;2015-11-24;Bouaye_cote_stade;14;NA;22
889;2015-11-26;Bouaye_cote_stade;21;NA;23
889;2015-12-02;Bouaye_cote_stade;19;NA;20
889;2015-12-18;Bouaye_cote_stade;22;NA;12
889;2016-01-01;Bouaye_cote_stade;1;NA;2
889;2016-01-05;Bouaye_cote_stade;20;NA;15
889;2016-01-06;Bouaye_cote_stade;20;NA;16
889;2016-01-15;Bouaye_cote_stade;22;NA;18
889;2016-01-22;Bouaye_cote_stade;14;NA;18
889;2016-01-31;Bouaye_cote_stade;1;NA;3
889;2016-02-22;Bouaye_cote_stade;15;NA;10
889;2016-03-02;Bouaye_cote_stade;16;NA;14
889;2016-03-09;Bouaye_cote_stade;12;NA;17
889;2016-03-11;Bouaye_cote_stade;15;NA;17
889;2016-03-14;Bouaye_cote_stade;16;NA;17
889;2016-03-19;Bouaye_cote_stade;4;NA;8
889;2016-04-08;Bouaye_cote_stade;5;NA;18
889;2016-04-18;Bouaye_cote_stade;26;NA;15
889;2016-04-19;Bouaye_cote_stade;18;NA;14
889;2016-05-05;Bouaye_cote_stade;1;NA;0
889;2016-06-15;Bouaye_cote_stade;23;NA;25
889;2016-06-16;Bouaye_cote_stade;37;NA;24
889;2016-06-18;Bouaye_cote_stade;6;NA;13
889;2016-06-24;Bouaye_cote_stade;23;NA;19
889;2016-06-27;Bouaye_cote_stade;18;NA;16
889;2016-06-30;Bouaye_cote_stade;8;NA;14
889;2016-07-11;Bouaye_cote_stade;11;NA;6
889;2016-07-28;Bouaye_cote_stade;4;NA;7
889;2016-08-03;Bouaye_cote_stade;6;NA;6
889;2016-08-09;Bouaye_cote_stade;6;NA;4
889;2016-08-10;Bouaye_cote_stade;3;NA;5
889;2016-08-17;Bouaye_cote_stade;9;NA;6
889;2016-08-20;Bouaye_cote_stade;3;NA;0
889;2016-09-02;Bouaye_cote_stade;17;NA;22
889;2016-10-02;Bouaye_cote_stade;3;NA;13
889;2016-10-12;Bouaye_cote_stade;24;NA;22
889;2016-10-27;Bouaye_cote_stade;8;NA;12
889;2016-10-30;Bouaye_cote_stade;2;NA;0
889;2016-11-07;Bouaye_cote_stade;16;NA;13
889;2016-11-28;Bouaye_cote_stade;14;NA;20
889;2016-11-30;Bouaye_cote_stade;21;NA;20
889;2016-12-15;Bouaye_cote_stade;14;NA;13
889;2016-12-17;Bouaye_cote_stade;4;NA;2
889;2016-12-20;Bouaye_cote_stade;1;NA;11
889;2016-12-23;Bouaye_cote_stade;0;NA;12
889;2016-12-25;Bouaye_cote_stade;0;NA;0
889;2016-12-31;Bouaye_cote_stade;0;NA;4
889;2017-01-01;Bouaye_cote_stade;0;NA;0
889;2017-01-21;Bouaye_cote_stade;4;NA;8
889;2017-01-31;Bouaye_cote_stade;10;NA;14
889;2017-02-25;Bouaye_cote_stade;6;NA;1
889;2017-03-03;Bouaye_cote_stade;10;NA;14
889;2017-03-05;Bouaye_cote_stade;2;NA;2
889;2017-03-12;Bouaye_cote_stade;2;NA;4
889;2017-03-23;Bouaye_cote_stade;12;NA;18
889;2017-03-30;Bouaye_cote_stade;14;NA;19
889;2017-03-31;Bouaye_cote_stade;18;NA;18
889;2017-04-01;Bouaye_cote_stade;5;NA;8
889;2017-04-03;Bouaye_cote_stade;23;NA;18
889;2017-04-16;Bouaye_cote_stade;3;NA;3
889;2017-04-22;Bouaye_cote_stade;5;NA;4
889;2017-04-28;Bouaye_cote_stade;18;NA;14
889;2017-04-29;Bouaye_cote_stade;12;NA;5
889;2017-05-12;Bouaye_cote_stade;18;NA;24
889;2017-05-16;Bouaye_cote_stade;24;NA;26
889;2017-05-19;Bouaye_cote_stade;32;NA;28
889;2017-05-20;Bouaye_cote_stade;50;1;18
889;2017-06-07;Bouaye_cote_stade;22;NA;27
889;2017-06-08;Bouaye_cote_stade;26;NA;27
889;2017-06-13;Bouaye_cote_stade;30;NA;24
889;2017-06-15;Bouaye_cote_stade;24;NA;25
889;2017-06-26;Bouaye_cote_stade;23;NA;17
889;2017-07-17;Bouaye_cote_stade;2;NA;5
889;2017-07-18;Bouaye_cote_stade;4;NA;5
889;2017-07-19;Bouaye_cote_stade;2;NA;6
889;2017-07-20;Bouaye_cote_stade;4;NA;6
889;2017-07-24;Bouaye_cote_stade;2;NA;6
889;2017-07-31;Bouaye_cote_stade;3;NA;6
889;2017-08-05;Bouaye_cote_stade;6;NA;0
889;2017-08-12;Bouaye_cote_stade;1;NA;0
889;2017-08-14;Bouaye_cote_stade;4;NA;4
889;2017-08-15;Bouaye_cote_stade;7;NA;4
889;2017-09-04;Bouaye_cote_stade;9;NA;24
889;2017-09-08;Bouaye_cote_stade;24;NA;27
889;2017-09-23;Bouaye_cote_stade;14;NA;17
889;2017-09-25;Bouaye_cote_stade;20;NA;26
889;2017-10-05;Bouaye_cote_stade;17;NA;25
889;2017-10-14;Bouaye_cote_stade;12;NA;10
889;2017-10-22;Bouaye_cote_stade;5;NA;2
889;2017-11-03;Bouaye_cote_stade;5;NA;11
889;2017-11-09;Bouaye_cote_stade;13;NA;15
889;2017-12-02;Bouaye_cote_stade;6;NA;9
889;2017-12-05;Bouaye_cote_stade;22;NA;16
889;2017-12-09;Bouaye_cote_stade;6;NA;5
889;2017-12-12;Bouaye_cote_stade;15;NA;13
889;2017-12-19;Bouaye_cote_stade;21;NA;11
889;2017-12-27;Bouaye_cote_stade;2;NA;14
889;2018-01-08;Bouaye_cote_stade;10;NA;16
889;2018-01-10;Bouaye_cote_stade;27;NA;17
889;2018-01-25;Bouaye_cote_stade;22;NA;18
889;2018-01-28;Bouaye_cote_stade;2;NA;4
889;2018-01-29;Bouaye_cote_stade;7;NA;16
889;2018-02-01;Bouaye_cote_stade;11;NA;15
889;2018-02-09;Bouaye_cote_stade;12;NA;11
889;2018-02-13;Bouaye_cote_stade;9;NA;9
889;2018-02-25;Bouaye_cote_stade;4;NA;0
889;2018-03-07;Bouaye_cote_stade;1;NA;17
889;2018-03-22;Bouaye_cote_stade;34;NA;19
889;2018-03-30;Bouaye_cote_stade;4;NA;19
889;2018-04-03;Bouaye_cote_stade;13;NA;19
889;2018-04-04;Bouaye_cote_stade;26;NA;20
889;2018-04-07;Bouaye_cote_stade;9;NA;9
889;2018-04-09;Bouaye_cote_stade;20;NA;18
889;2018-04-12;Bouaye_cote_stade;20;NA;19
889;2018-04-15;Bouaye_cote_stade;3;NA;4
889;2018-04-17;Bouaye_cote_stade;17;NA;16
889;2018-04-22;Bouaye_cote_stade;15;NA;3
889;2018-05-10;Bouaye_cote_stade;4;NA;5
889;2018-06-05;Bouaye_cote_stade;23;NA;28
889;2018-06-27;Bouaye_cote_stade;10;NA;19
889;2018-06-28;Bouaye_cote_stade;20;NA;19
889;2018-07-06;Bouaye_cote_stade;9;NA;11
889;2018-07-15;Bouaye_cote_stade;2;NA;0
889;2018-07-17;Bouaye_cote_stade;3;NA;7
889;2018-07-30;Bouaye_cote_stade;5;NA;8
889;2018-08-02;Bouaye_cote_stade;3;NA;9
889;2018-08-11;Bouaye_cote_stade;5;NA;0
889;2018-08-12;Bouaye_cote_stade;10;NA;0
889;2018-08-16;Bouaye_cote_stade;8;NA;8
889;2018-09-10;Bouaye_cote_stade;33;NA;31
889;2018-10-15;Bouaye_cote_stade;34;NA;23
889;2018-10-18;Bouaye_cote_stade;41;1;21
889;2018-10-19;Bouaye_cote_stade;43;1;20
889;2018-10-27;Bouaye_cote_stade;7;NA;5
889;2018-10-31;Bouaye_cote_stade;7;NA;15
889;2018-11-18;Bouaye_cote_stade;8;NA;11
889;2018-11-20;Bouaye_cote_stade;22;NA;24
889;2018-11-25;Bouaye_cote_stade;2;NA;13
889;2018-12-01;Bouaye_cote_stade;4;NA;13
889;2018-12-07;Bouaye_cote_stade;20;NA;20
889;2018-12-13;Bouaye_cote_stade;28;NA;17
889;2018-12-26;Bouaye_cote_stade;2;NA;17
889;2019-01-19;Bouaye_cote_stade;7;NA;12
889;2019-01-20;Bouaye_cote_stade;1;NA;9
889;2019-01-29;Bouaye_cote_stade;25;NA;19
889;2019-02-06;Bouaye_cote_stade;25;NA;17
889;2019-02-09;Bouaye_cote_stade;7;NA;5
889;2019-02-19;Bouaye_cote_stade;3;NA;13
889;2019-03-01;Bouaye_cote_stade;23;NA;17
889;2019-03-04;Bouaye_cote_stade;14;NA;18
889;2019-03-29;Bouaye_cote_stade;51;1;23
889;2019-04-06;Bouaye_cote_stade;2;NA;13
889;2019-04-09;Bouaye_cote_stade;12;NA;22
889;2019-04-12;Bouaye_cote_stade;6;NA;22
889;2019-04-14;Bouaye_cote_stade;1;NA;9
889;2019-04-27;Bouaye_cote_stade;11;NA;9
889;2019-05-02;Bouaye_cote_stade;37;NA;22
889;2019-05-10;Bouaye_cote_stade;25;NA;27
889;2019-05-11;Bouaye_cote_stade;13;NA;18
889;2019-05-16;Bouaye_cote_stade;48;1;32
889;2019-06-05;Bouaye_cote_stade;31;NA;33
889;2019-06-13;Bouaye_cote_stade;24;NA;31
889;2019-06-21;Bouaye_cote_stade;42;NA;27
889;2019-06-23;Bouaye_cote_stade;9;NA;13
889;2019-06-24;Bouaye_cote_stade;21;NA;25
889;2019-07-01;Bouaye_cote_stade;9;NA;19
889;2019-08-01;Bouaye_cote_stade;10;NA;13
889;2019-08-06;Bouaye_cote_stade;7;NA;11
889;2019-08-07;Bouaye_cote_stade;7;NA;11
889;2019-08-14;Bouaye_cote_stade;3;NA;11
889;2019-08-19;Bouaye_cote_stade;12;NA;12
889;2019-08-23;Bouaye_cote_stade;10;NA;16
889;2019-08-27;Bouaye_cote_stade;20;NA;20
889;2019-08-30;Bouaye_cote_stade;17;NA;24
744;2014-01-02;Calvaire_vers_Est;206;NA;281
744;2014-01-14;Calvaire_vers_Est;344;NA;297
744;2014-01-17;Calvaire_vers_Est;272;NA;308
744;2014-01-19;Calvaire_vers_Est;134;NA;135
744;2014-01-24;Calvaire_vers_Est;226;NA;320
744;2014-01-25;Calvaire_vers_Est;269;NA;226
744;2014-01-27;Calvaire_vers_Est;218;NA;287
744;2014-02-03;Calvaire_vers_Est;260;NA;276
744;2014-02-13;Calvaire_vers_Est;219;NA;312
744;2014-02-17;Calvaire_vers_Est;270;NA;269
744;2014-03-04;Calvaire_vers_Est;227;NA;314
744;2014-03-05;Calvaire_vers_Est;298;NA;317
744;2014-03-08;Calvaire_vers_Est;216;NA;217
744;2014-03-24;Calvaire_vers_Est;255;NA;269
744;2014-03-25;Calvaire_vers_Est;263;NA;301
744;2014-04-07;Calvaire_vers_Est;231;NA;301
744;2014-04-11;Calvaire_vers_Est;515;NA;343
744;2014-04-27;Calvaire_vers_Est;105;NA;184
744;2014-05-04;Calvaire_vers_Est;125;NA;188
744;2014-05-06;Calvaire_vers_Est;237;NA;365
744;2014-05-08;Calvaire_vers_Est;119;NA;205
744;2014-05-14;Calvaire_vers_Est;387;NA;366
744;2014-06-05;Calvaire_vers_Est;476;NA;385
744;2014-06-13;Calvaire_vers_Est;413;NA;384
744;2014-06-19;Calvaire_vers_Est;410;NA;399
744;2014-06-23;Calvaire_vers_Est;381;NA;348
744;2014-07-29;Calvaire_vers_Est;352;NA;307
744;2014-08-18;Calvaire_vers_Est;221;NA;261
744;2014-08-21;Calvaire_vers_Est;342;NA;325
744;2014-09-01;Calvaire_vers_Est;427;NA;355
744;2014-09-09;Calvaire_vers_Est;531;NA;419
744;2014-09-10;Calvaire_vers_Est;476;NA;426
744;2014-09-13;Calvaire_vers_Est;335;NA;333
744;2014-09-15;Calvaire_vers_Est;420;NA;396
744;2014-09-18;Calvaire_vers_Est;539;NA;442
744;2014-09-27;Calvaire_vers_Est;650;1;322
744;2014-09-29;Calvaire_vers_Est;0;NA;379
744;2014-10-04;Calvaire_vers_Est;301;NA;304
744;2014-10-11;Calvaire_vers_Est;321;NA;281
744;2014-10-29;Calvaire_vers_Est;368;NA;360
744;2014-11-04;Calvaire_vers_Est;392;NA;369
744;2014-11-10;Calvaire_vers_Est;335;NA;350
744;2014-11-12;Calvaire_vers_Est;370;NA;388
744;2014-11-25;Calvaire_vers_Est;405;NA;379
744;2014-11-30;Calvaire_vers_Est;NA;NA;194
744;2014-12-20;Calvaire_vers_Est;318;NA;228
744;2014-12-25;Calvaire_vers_Est;56;NA;126
744;2015-01-04;Calvaire_vers_Est;125;NA;122
744;2015-01-05;Calvaire_vers_Est;321;NA;270
744;2015-01-15;Calvaire_vers_Est;219;NA;346
744;2015-01-26;Calvaire_vers_Est;269;NA;319
744;2015-02-03;Calvaire_vers_Est;292;NA;338
744;2015-02-10;Calvaire_vers_Est;266;NA;328
744;2015-02-13;Calvaire_vers_Est;224;NA;329
744;2015-02-27;Calvaire_vers_Est;371;NA;345
